biz,ratingValue,datePublished,description
xinh-xinh-berlin,4,2015-05-15,Inexpensive food on the go or to eat in! Their sommer rollen are super delicious and come with a dipping sauce. Their glasnudeln are also pretty cheap and delicious and if you think Germans do things not spivey - you gotta try this Vietnamese food. Family run (I think) and very friendly!
xinh-xinh-berlin,4,2015-11-12,"Nice place and good food to choose from :)! Can be busy around lunch time, and it's a pretty small place. But when the weather is good, you can also sit outside :)!"
xinh-xinh-berlin,5,2014-07-17,"Being a big fan of Vietnamese, it was a joy finding this place off the beaten path in Berlin.  The food was fresh, delicious and reasonably priced.  I had a tofu dish that was out of this world and the chicken with a mango sauce was so light and refreshing."
xinh-xinh-berlin,5,2015-10-12,This little Viet Streetfood shop sells what I consider the most authentic Vietnam streetfood to take away. It is fast and yummy and I feel great after a bowl of soup number six with chicken and hot spices as well as coreandre and lime :-) I love this place!!
xinh-xinh-berlin,5,2014-11-27,"God I love this little place. Since I've found it, it has been the saviour to my hungry belly many a lunchtime! I think half of the people in my company come here at lunch to be honest, it's usually pretty packed out. It's super quick service, huge portion sizes, loads of fresh veggies and great value, which is really all you want at lunch. I find the curry sauce wonderfully spiced, and they have the all important bottles of sriracha for the extra kick if you need. Definitely one of go-to places for a quick satisfying bite at lunch. Bear in mind that it is more of fast food type joint, seating is limited, in October you could still sit outside, not so sure now though..."
xinh-xinh-berlin,5,2015-10-13,"This is a great unassuming place in a kind of touristy area. The price is right, and the service is great. The soup with coconut milk is a great way to beat the cold during the Berlin winters!"
xinh-xinh-berlin,4,2012-11-04,"The best Vietnamese street food in Berlin, fresh, wonderfully spiced and cheap. The Pho Hanoi is my favorite item on the menu but the rice dishes are pretty good too. This is many a take-out joint but there a couple of tables inside and out and a small counter where you can sit in the window and watch the world go by."
xinh-xinh-berlin,4,2010-09-06,"I put this place up on skype bur somehow the wrong address was added! The right address is Linien strasse 136, 10115. I come here about once a week and get rice noodles with tofu. Super fast food, only 2 people that work here. A woman that has 2 tiny butterfly clips in her head and never smiles, which I actually find reassuring bec they are all business and no play! Really cheap food but quite tasty. Extremely fresh. It gets very busy at lunch though as everything is made on order."
xinh-xinh-berlin,3,2008-09-10,"-2 stars for averageness and steep prices


 5 euros for crispy chicken breast with noodles I dunno what it is exactly about Oranienburgerstrasse but this area rapes the wallet.


 +3 stars for being delicious, relatively decent quality ingredients and friendly, quick service.


 Recommended if you're in a rush and feeling like some asian eats. Not a bad place but not a great place either"
xinh-xinh-berlin,4,2011-07-16,"It was the perfect place to eat lunch, close to work, only ever order two things, Com Rang (fried rice) and spring rollsit was heartbreaking to see the price raised, which cripples me because the Gemuse Com Rang went up from three to four Euro. Still highly recommend it!!!"
xinh-xinh-berlin,4,2010-06-13,"healthy, inexpensive and delicious, fresh vietnamese spring rolls are main attraction in this tiny joint. The other dishes are average. Not a sit down kinda place, although they do have some benches and tables outside. I just go to snack on the rolls - they are terrific."
xinh-xinh-berlin,3,2010-02-03,Mid level viet and noodle place. Staff are friendly but food pretty mediocre
aroma-berlin-2,4,2016-04-27,"I have been wordering for awhile since I moved here, if there a cantonese restaurant around. Somehow I managed to find this way and gave it a try. It sure brought back some memories to me with their food. The food I ordered was most common thing you could get back in Hongkong or Guangdong area back in China. I also tired some dim Sums there, it teasted good. I think there are something people should try when they get here. There are some other thing on the menu I haven't even heard, but it seems could be tasty.

The restaurant's location wasn't so difficult to find me for me. but it did took me quite some time from the Bahnhof Zoologischer Garten. There are many other Asian shops or restaurant around the place, cool to walk around. espically if you try to get something special from Asia. The price was alright, the staff were also friendly when I was there. I think, it is quite cool place to try out some cantonese food."
aroma-berlin-2,3,2016-02-15,"Might be one of the most authentic dimsum places in Berlin... A huge variety of cantonese food/dimsum. 

The bbq pork was not that good and tasted weird and they didn't have egg yolk custard bun which is kind of sad. The pork bun was ok and most dimsums item like shrimp dumpling (hagaw) shumai (pork dumpling) and lomaigai (sticky rice in lotus leaf) and cheungfan were on point. 

We waited for almost an hour for food :( and the service was pretty bad ... So i dare say that this place is so damn authentic ... With so damn authentic chinese-style service, on par with the service you would get in China lol

A bit pricey (we paid like €17) :( but we left super fulllll"
aroma-berlin-2,1,2016-02-24,"Their food is fine, but that's about the only thing nice about them. Their atmosphere and service are HORRIBLE. The restaurant looks unclean and their decoration needs to be told it's the 21st century already. 

But most importantly, every single employee at this restaurant need to get a reality check, so they can finally understand that they are not the kings and queens of this world. I have no idea why they are so snobby since they have almost nothing to offer. 

I have been polite and friendly like any other guest would at a restaurant, but all they have shown me is disrespect. Don't open a restaurant if you don't like servicing people! 

Visiting their restaurant has certainly ruined my mood for the rest of the day."
aroma-berlin-2,4,2015-09-04,"Tried roasted pork belly, fried tofu skin roll with pork meat inside, stir fried beef with vegetables and black bean, stir fried rice noodles with beef, and black bean pork spare ribs there.. And I would recommend fried tofu skin roll and roasted pork belly!! They were good!! The dim sum spare ribs was just okay, but the bones were too big and the meat were so thin.."
